Unnamed: 0,URL,Image_Name,Folder_Name,Store_Name,Store_Category,Store_Location,NIMA Model Score,Paq2piq Local Score,Paq2piq Global Score,Paq2piq Class
104,https://drive.google.com/file/d/1yoEKF4rwsRbkM6EvKQOcPVKRFUveGUUE/view?usp=drive_link,33_Dry Clean Store.jpeg,Retail,Sparkle Klean Cleaners,Cleaners,"Sunnyvale, CA",,64.72920989990234,72.62237238117574,Good
105,https://drive.google.com/file/d/1LvPh_MTKZjut8hPZ0GsfmdFA0ggtPyfr/view?usp=drive_link,34_Tobacco Store.jpeg,Retail,Tobacco City,Tobacco Shop ,"Sunnyvale, CA",,57.64564514160156,39.6400617632826,Poor
106,https://drive.google.com/file/d/1Tj3SE62-HHHg5MlNgCdYUYFBS-4XdRot/view?usp=drive_link,01_Wax Center.jpeg,Salon,European Wax Center,Wax Center,"San Jose, CA",,67.1084976196289,70.71175186642343,Good
107,https://drive.google.com/file/d/1LDHetSabvrmwvV8991Ix3V1gAk03aaAI/view?usp=drive_link,02_Private Dental Care.HEIC,Salon,Lakewood Dental Care,Dental Care,"Sunnyvale, CA",,67.04290771484375,67.1474787803106,Good
108,https://drive.google.com/file/d/1xLph5zRtfbIpL5NNbxwpb98CYRU52YoM/view?usp=drive_link,03_Chinese Style Haircut.jpeg,Salon,Hair Com,Beauty Salon,"Milpitas, CA",,64.8366470336914,66.98827668953332,Good
109,https://drive.google.com/file/d/1RiJwYzhGie7iPkbTx2LlSBF9YPQ8PWOA/view?usp=drive_link,04_Bueaty studio.jpeg,Salon,O BEAUTY STUDIO,Nail Salon,"San Jose, CA",,67.03849029541016,70.50860318021074,Good
110,https://drive.google.com/file/d/14iD9kL0NEFW02RXHVHd6yP38Vkewiccu/view?usp=drive_link,05_Beauty Salon.HEIC,Salon,Instyle Beauty Salon & Barber,Beauty Salon,"Sunnyvale, CA",,67.501220703125,68.9535151688038,Good
111,https://drive.google.com/file/d/1ZA1v2wVVTjNr7yYjhCuyapAxVvAO2wOW/view?usp=drive_link,06_Barber Shop.jpeg,Salon,Tim's Barbershop,Barber Shop,"San Jose, CA",,67.52423095703125,78.27400073456465,Good
112,https://drive.google.com/file/d/1bilOptb59UoSbG3D1qkkscg3bEsLE4zC/view?usp=drive_link,07_Bueaty SPA.jpeg,Salon,246 Studio Spa,Beauty Salon,"San Jose, CA",,65.6290054321289,72.07074040308751,Good
113,https://drive.google.com/file/d/1lMNxXrTH5b1o1lvaiGY9U4O7Pe1nHVQ1/view?usp=drive_link,08_Foot Massage.jpeg,Salon,Happy Feet Foot Spa,Physical Therapy Shop,"San Jose, CA",,67.11927032470703,76.34743646108181,Good
114,https://drive.google.com/file/d/1_TT5FVVqHJesgPIyOnl-NykEGzrp7UWb/view?usp=drive_link,09_Hair Nail Bar.jpeg,Salon,Fancy Hair & Nails,Beauty Salon,"San Jose, CA",,66.51385498046875,72.5362369468994,Good
115,https://drive.google.com/file/d/1kS8t_l04DW1HaYO6-tu18gsQY-1vMy-p/view?usp=drive_link,10_Bueaty Salon.HEIC,Salon,Soon's Beauty Salon,Beauty Salon,"Cupertino, CA",,68.79071044921875,71.63651252778543,Good
116,https://drive.google.com/file/d/1aBI1fsZJmqkaUIvWrA7JgWlkVlt-Gf58/view?usp=drive_link,11_Massage Store.HEIC,Salon,Acupuncture and Chinese medical Group,Physical Therapy Shop,"Cupertino, CA",,69.00780487060547,68.91707944604282,Good
117,https://drive.google.com/file/d/1ncN-vCXGeXccEutMIc9d_yAY1-DWSH4g/view?usp=drive_link,12_Wellness Center.jpeg,Salon,Kelly Wellness & Chiropractic,Physical Therapy Shop,"Cupertino, CA",,68.5982437133789,65.03846834821573,Good
118,https://drive.google.com/file/d/1lsWlHliToTg0LdyPxW3dv1aaLsD2ebVf/view?usp=drive_link,13_Nail Bar.jpeg,Salon,Kayla Nails,Nail Salon,"San Jose, CA",,69.10425567626953,75.73776582924759,Good
119,https://drive.google.com/file/d/1ebsMlOKRZSK7lg3Nz88x4yucak1q3qAC/view?usp=drive_link,14_Hair Salon.jpeg,Salon,Lucy Hair Design,Beauty Salon,"San Jose, CA",,68.0422592163086,72.81646175979567,Good
120,https://drive.google.com/file/d/1zqr58xEOJkB6J1nS5IEbfs0amQmmeaw1/view?usp=drive_link,15_Massage Center.jpeg,Salon,Chiropractic acupunture,Physical Therapy Shop,"San Jose, CA",,68.95220184326172,72.50292631536938,Good
121,https://drive.google.com/file/d/1myrJDTXerOZJkAHZAOt8hk4K5C98nVYC/view?usp=drive_link,16_Tattoo Bar.jpeg,Salon,Browciety,Tattoo Shop,"San Jose, CA",,67.92516326904297,72.55211098985667,Good
122,https://drive.google.com/file/d/1031F7lP-17GoV7GiUSyhURdoTsXHNoF8/view?usp=drive_link,17_Hair Salon.jpeg,Salon,Great Cuts,Beauty Salon,"Santa Clara, CA",,69.41546630859375,72.74852032350529,Good
123,https://drive.google.com/file/d/1rFDJ6PdEmjtU_Q94Czt5XbMYDJGDt5Ha/view?usp=drive_link,18_Hair Salon.jpeg,Salon,Island Girl Pedicure,Nail Salon,"Santa Clara, CA",,67.81570434570312,74.29485116743697,Good
124,https://drive.google.com/file/d/1of9W_1pV5QvyLayA9WRGa20eUcIQ2nDg/view?usp=drive_link,19_Barber Shop.jpeg,Salon,Culture Cutz,Barber Shop,"Santa Clara, CA",,67.44157409667969,71.01516981502952,Good
125,https://drive.google.com/file/d/1o9oFzX47-ivBfSZ8MTWB0JppdwC0rKVm/view?usp=drive_link,20_Kids Barber Shop.jpeg,Salon,Sharkey's Cuts for Kids,Barber Shop,"San Jose, CA",,66.12065124511719,72.34649419181953,Good
126,https://drive.google.com/file/d/1fai96DvzVKMeM4XSfHwBm8u_bYItRYXx/view?usp=drive_link,21_Massage Center.jpeg,Salon,Perfect healing massage center,Physical Therapy Shop,"Sunnyvale, CA",,63.75701141357422,66.70005804827782,Good
127,https://drive.google.com/file/d/1Q4P1iPV7m_FT4LrbsbyHYHmsUtT02odN/view?usp=drive_link,22_Hair Salon.jpeg,Salon,MARKEN SALON,Beauty Salon,"Milpitas, CA",,64.6225357055664,65.4126802669232,Good
128,https://drive.google.com/file/d/1QADDyGX4dWx6FJf25971c2z3-Z5ATrg5/view?usp=drive_link,23_Beauty Salon.jpeg,Salon,Dream Hair Beauty Salon,Beauty Salon,"Milpitas, CA",,64.03443145751953,74.04430680869007,Good
129,https://drive.google.com/file/d/1Eog0Gu305KP648uUCmKNISFo8wNK8MAy/view?usp=drive_link,24_Hair Salon.jpeg,Salon,Lucky Hair & Nails,Nail Salon,"San Jose, CA",,67.45262908935547,78.52399932799108,Good
130,https://drive.google.com/file/d/1TaYu7zxv6tLurD7cF2nbWhPfYIcvJh1H/view?usp=drive_link,25_Hair and Nail Salon.jpeg,Salon,Elizabeth Beauty Salon,Beauty Salon,"San Jose, CA",,70.05586242675781,76.77534185676535,Good
131,https://drive.google.com/file/d/1QOEFRnJJ2So616OMLnYQ98rbXTW4nANx/view?usp=drive_linkhttps://drive.google.com/file/d/1QOEFRnJJ2So616OMLnYQ98rbXTW4nANx/view?usp=drive_link,26_Hair Salon.jpeg,Salon,Pro Image Salon,Beauty Salon,"San Jose, CA",,67.63488006591797,77.69541334156382,Good
132,https://drive.google.com/file/d/1r4tpiCQtZ_PexP4lIp9I8KiX66sMAERh/view?usp=drive_link,27_Nail Bar.jpeg,Salon,Luxury Nail Bar,Nail Salon,"San Jose, CA",,66.37969970703125,74.33693855819709,Good
133,https://drive.google.com/file/d/1Uj4bJ2EXR0jFskrv9OI-yL-OuaykPESl/view?usp=drive_link,28_Nail Spa.jpeg,Salon,Perfect 10 Nail Spa,Nail Salon,"San Jose, CA",,66.79385375976562,77.09121305515107,Good
134,https://drive.google.com/file/d/1ZhWYui-wGfCwatNyXNrkjKAPk7PAC937/view?usp=drive_link,29_Nail Spa.jpeg,Salon,"Lamour Nails Spa, Willow Glen",Nail Salon,"San Jose, CA",,66.20532989501953,76.71444460077409,Good
135,https://drive.google.com/file/d/10I20f6fgoOIr8iPGmQ9CK79yeMxL8Vcu/view?usp=drive_link,30_Nail Spa and Wax Center.jpeg,Salon,Diva Nails Spa & Wax Center,Nail Salon,"San Jose, CA",,64.11508178710938,68.58660104836862,Good
136,https://drive.google.com/file/d/1M8Ytc1PIf3hMs0KlecvSskeUMI7XuEoe/view?usp=drive_link,31_Nail and Hair.jpeg,Salon,Sunflower Nails & Hair,Beauty Salon,"San Jose, CA",,65.1481704711914,71.75663322197552,Good
137,https://drive.google.com/file/d/1HViM_bBCw16Yz19-x9S_y4vF13WShLkY/view?usp=drive_link,32_Nail Bar.jpeg,Salon,Nail Pros,Nail Salon,"San Jose, CA",,65.90887451171875,68.9468921061382,Good
138,https://drive.google.com/file/d/1LhXr0z0dY6dD6_aVyDak8tEP9Bfj-fcl/view?usp=drive_link,33_Nail Bar.jpeg,Salon,Bamboo Nail Bar,Nail Salon,"San Jose, CA",,66.85445404052734,75.88851128764865,Good
139,https://drive.google.com/file/d/13rVartWduVX2lHUD2T5I8ifcYgLVpJSV/view?usp=drive_link,34_Facial Spa.jpeg,Salon,Strada Salon & Day Spa,Beauty Salon,"San Jose, CA",,63.57661056518555,76.54959808955803,Good
140,https://drive.google.com/file/d/1K-btZgWIfmxQ5cSADRDSPsPJJo635mzl/view?usp=drive_link,35_Facial Salon.jpeg,Salon,Hummingbird Beauty,Beauty Salon,"San Jose, CA",,66.94495391845703,76.38434542740582,Good
141,https://drive.google.com/file/d/1bOrQdAGuWBPGq-IliTMTqTbp6k6izqHz/view?usp=drive_link,36_Hair&Nail.jpeg,Salon,Mister+Mrs,Beauty Salon,"San Jose, CA",,66.36084747314453,58.08318717730671,Fair
142,https://drive.google.com/file/d/1Z82ZZ4rjmVBJmzrjVSXekGOVgaKUQbDE/view?usp=drive_link,37_Barber Shop.jpeg,Salon,Alpha Barbershop,Barber Shop,"Sunnyvale, CA",,64.6291275024414,67.1564101489991,Good
143,https://drive.google.com/file/d/1rER3Ce8-R4WgOmYpf8QEqz_D0Bs1hfNO/view?usp=drive_link,38_Hair Designer.jpeg,Salon,Hair Design,Barber Shop,"Sunnyvale, CA",,54.93349456787109,30.204798748103336,Poor
144,https://drive.google.com/file/d/13DU34pC9vo-TkYdKCIlY3s2U4i1iUHEB/view?usp=drive_link,39_Beauty Salon.jpeg,Salon,The Amore,Barber Shop,"Sunnyvale, CA",,56.55661010742188,50.81449131709256,Fair
